,game_id,home_team_id,away_team_id,home_team_name,away_team_name,date,home_points,away_points
155,edbbfc90-8bf1-4fc5-9e07-a7cdabb1ba5c,3c409388-ab73-4c7f-953d-3a71062240f6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,Chicago Sky,Washington Mystics,2015-08-22T00:30:00+00:00,na,na
156,1fde166e-016d-4740-a7ee-82b1aba99679,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,f073a15f-0486-4179-b0a3-dfd0294eb595,Seattle Storm,Indiana Fever,2015-08-22T02:00:00+00:00,na,na
157,545ab3c0-f1e2-487a-84e0-2a468d26048d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Phoenix Mercury,Los Angeles Sparks,2015-08-22T02:00:00+00:00,na,na
158,a1b90dba-01a5-4bed-8bb1-071f9f18834b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,3c409388-ab73-4c7f-953d-3a71062240f6,Washington Mystics,Chicago Sky,2015-08-23T20:00:00+00:00,na,na
159,5e54d6d3-64c6-4649-b832-b484616e7ca6,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,San Antonio Stars,Los Angeles Sparks,2015-08-23T20:30:00+00:00,na,na
160,1ccd5218-d076-430e-8a31-3f0f85f207a0,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Indiana Fever,New York Liberty,2015-08-23T22:00:00+00:00,na,na
161,9e70bd7e-c7aa-417d-af2d-9501dde68348,a015b02d-845c-40c1-8ef4-844984f47e4d,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Connecticut Sun,Atlanta Dream,2015-08-23T22:00:00+00:00,na,na
162,d9636cd4-f8cf-4326-9f9e-7d07e524b343,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Phoenix Mercury,Minnesota Lynx,2015-08-23T22:00:00+00:00,na,na
163,55a19d80-34ff-4395-8492-ff9136d5d48d,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,Atlanta Dream,Connecticut Sun,2015-08-25T15:30:00+00:00,na,na
164,4b829677-3fe3-4085-b468-9d06890a33e1,f073a15f-0486-4179-b0a3-dfd0294eb595,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Indiana Fever,Los Angeles Sparks,2015-08-26T23:00:00+00:00,na,na
165,f75dc6f4-2045-4e72-912c-52fb5977b6da,a015b02d-845c-40c1-8ef4-844984f47e4d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Connecticut Sun,Phoenix Mercury,2015-08-27T23:00:00+00:00,na,na
166,9c7ddc1a-1e1f-4a0f-98d3-3358304e257b,f073a15f-0486-4179-b0a3-dfd0294eb595,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Indiana Fever,Atlanta Dream,2015-08-28T23:00:00+00:00,na,na
167,aa1cce2d-cd0e-4241-98ae-fcdeab708f4a,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Washington Mystics,Phoenix Mercury,2015-08-28T23:00:00+00:00,na,na
168,15099b5b-1e38-4d62-8723-8e55bfe21cc8,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6f017f37-be96-4bdc-b6d3-0a0429c72e89,New York Liberty,Minnesota Lynx,2015-08-28T23:30:00+00:00,na,na
169,315fc76c-dee5-4c30-a942-bcc17a7c3757,5f0b5caf-708b-4300-92f2-53b51d83ec06,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Tulsa Shock,Los Angeles Sparks,2015-08-29T00:00:00+00:00,na,na
170,5011a20f-3edb-4457-aff0-0a42649b9a40,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,Seattle Storm,San Antonio Stars,2015-08-29T02:00:00+00:00,na,na
171,0a087a4e-ab27-4b53-bcb3-cf3ac12113d4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,3c409388-ab73-4c7f-953d-3a71062240f6,Atlanta Dream,Chicago Sky,2015-08-29T23:00:00+00:00,na,na
172,cf8211f4-570e-41fc-9ba8-43be4bcc803c,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Connecticut Sun,New York Liberty,2015-08-29T23:00:00+00:00,na,na
