,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
216,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,11,100.0,75.0,100.0,4,2,0,3,1,0,0,0,Fever,0,0,73,20:33,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
217,Erica,McCall,912c567d-c96d-4018-9e3d-59714df3c900,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Fever,0,0,73,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
218,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,9,100.0,25.0,40.0,0,4,0,1,0,0,0,4,Fever,0,0,73,20:59,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
219,Tanisha,Wright,c8f2398d-ee12-4935-b481-1a0b3a955a9d,G,9,50.0,57.1,0.0,3,1,0,1,3,0,0,1,Liberty,1,0,77,18:01,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
220,Reshanda,Gray,b658b1a7-4d9b-4189-b5a9-91ff2f1dad12,F,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,Liberty,1,0,77,2:02,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
221,Kia,Nurse,c0d2573a-fc13-405d-bb9e-cc37552806ed,G,5,100.0,0.0,50.0,0,0,0,1,1,0,0,0,Liberty,1,0,77,17:39,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
222,Marine,Johannes,89e9800d-9af2-4b27-b6b6-835816bc2d3d,G,22,66.7,80.0,57.1,3,3,0,1,4,0,0,2,Liberty,1,0,77,24:10,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
223,Asia,Durr,c8e5bb18-c700-4890-9b48-a080e9de995c,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Liberty,1,0,77,00:00,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
224,Amanda,Zahui B,075888e0-4efc-4d52-8ea0-1943a87e8bfb,C,4,0.0,50.0,0.0,0,2,1,1,1,0,0,0,Liberty,1,0,77,15:50,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
225,Brittany,Boyd,27200429-fc99-425b-9e2d-3f181f802181,G,4,100.0,20.0,0.0,2,3,0,1,2,0,0,2,Liberty,1,0,77,18:39,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
226,Tina,Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,F,4,100.0,25.0,0.0,5,2,0,0,1,0,0,2,Liberty,1,0,77,21:24,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
227,Rebecca,Allen,9848c81d-efc7-4927-bc18-98fd0e50c761,F,6,50.0,66.7,0.0,1,2,0,1,1,0,0,1,Liberty,1,0,77,22:21,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
228,Bria,Hartley,1213c08d-c297-4cc2-8a9c-f2f16d5786db,F,2,0.0,20.0,0.0,1,3,0,2,2,0,0,2,Liberty,1,0,77,19:10,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
229,Nayo,Raincock-Ekunwe,e798591d-31e3-475d-918b-04b531366b08,F,12,85.7,75.0,0.0,1,5,3,1,2,0,0,2,Liberty,1,0,77,26:02,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
230,Han,Xu,edd9c4c3-c8d4-4513-aeca-c70df44bd6ee,C,9,0.0,60.0,50.0,0,2,1,1,0,0,0,1,Liberty,1,0,77,14:42,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
231,Aerial,Powers,849170da-3a64-47f6-a912-818a3feceb4c,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,93,00:00,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
232,Kiara,Leslie,35c8c5a9-2316-4653-b6e4-4efa05c349b9,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,93,00:00,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
233,Myisha,Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,F,0,0.0,0.0,0.0,2,2,2,0,1,0,0,2,Mystics,0,1,93,9:29,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
234,Kim,Mestdagh,96b25258-19a0-4c42-9896-518f1dfb1156,G,0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,Mystics,0,1,93,1:31,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
235,Natasha,Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,G,12,0.0,75.0,40.0,9,2,0,1,3,0,0,4,Mystics,0,1,93,37:58,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
236,Kristi,Toliver,12292e57-db16-407e-a936-d6fe4d0f0bb4,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,93,00:00,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
237,Shey,Peddy,782a5034-334b-48e8-a7a8-931296f40c06,G,0,0.0,0.0,0.0,0,2,0,0,1,0,0,1,Mystics,0,1,93,2:10,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
238,Shatori,Walker-Kimbrough,3762be5d-d392-4e3b-aea3-9c5e356c7486,G,7,100.0,50.0,33.3,0,1,1,0,5,0,0,1,Mystics,0,1,93,16:40,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
239,LaToya,Sanders,c9d1882f-4d87-4423-ad00-04f5d4c4a06a,C,8,0.0,57.1,0.0,1,10,1,2,2,0,0,2,Mystics,0,1,93,30:52,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
240,Ariel,Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,G,23,71.4,50.0,66.7,1,7,4,2,3,0,0,3,Mystics,0,1,93,33:10,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
241,Emma,Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,F,13,100.0,60.0,33.3,7,7,1,0,3,0,0,2,Mystics,0,1,93,33:11,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
242,Elena,Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,F,30,100.0,50.0,57.1,3,10,2,0,0,0,0,2,Mystics,0,1,93,34:59,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
243,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,93,00:00,1558,5000,4d2ce2fa-ce53-4aec-90aa-14fa2f420e7b,2019-09-03T23:00:00+00:00
244,Sancho,Lyttle,fb843667-2e36-428f-a555-bcea00dbb793,F,2,0.0,100.0,0.0,0,5,0,1,1,0,0,2,Mercury,1,0,70,7:26,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
245,Alanna,Smith,96ebdfad-3ffa-4a02-9990-75977d7c94a1,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mercury,1,0,70,00:00,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
246,Sophie,Cunningham,6f20a6c1-04f6-4be2-b7a2-511ebe314525,G,5,75.0,100.0,0.0,2,0,0,0,1,0,0,0,Mercury,1,0,70,10:42,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
247,Brianna,Turner,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,F,10,100.0,66.7,0.0,0,6,3,0,2,0,0,1,Mercury,1,0,70,26:56,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
248,Yvonne,Turner,9e9a9e69-ca33-4761-aca7-5e6eeea8cbdb,G,3,50.0,50.0,0.0,3,2,0,0,0,0,0,2,Mercury,1,0,70,17:22,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
249,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,4,100.0,100.0,0.0,3,3,0,0,0,0,0,2,Mercury,1,0,70,17:52,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
250,Brittney,Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,C,22,0.0,57.9,0.0,4,7,2,0,4,0,0,3,Mercury,1,0,70,26:38,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
251,Briann,January,9a3004e2-f946-4df6-b306-4213cc0879a0,G,9,50.0,20.0,66.7,4,0,0,1,0,0,0,2,Mercury,1,0,70,22:20,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
252,Leilani,Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,G,1,100.0,0.0,0.0,3,1,0,1,2,0,0,1,Mercury,1,0,70,23:39,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
253,DeWanna,Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,F,7,0.0,50.0,50.0,1,3,0,0,0,0,0,1,Mercury,1,0,70,20:43,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
254,Essence,Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,F-G,4,25.0,0.0,100.0,0,2,1,0,1,0,0,1,Mercury,1,0,70,11:59,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
255,Camille,Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,F,3,100.0,33.3,0.0,1,1,0,1,2,0,0,1,Mercury,1,0,70,14:21,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
256,Sue,Bird,98e388da-9dca-4478-975c-a6702f57a9ca,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Storm,0,1,82,00:00,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
257,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,17,0.0,100.0,60.0,1,4,1,2,3,0,0,1,Storm,0,1,82,29:58,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
258,Shavonte,Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,G,5,100.0,66.7,0.0,1,1,0,0,0,0,0,1,Storm,0,1,82,10:17,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
259,Courtney,Paris,b996b562-f689-4540-818d-16ca3e549f68,C,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,Storm,0,1,82,3:50,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
260,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,11,0.0,57.1,50.0,5,4,1,1,1,0,0,2,Storm,0,1,82,27:22,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
261,Jordin,Canada,43e2f045-e419-4b6e-bf2c-45e45f4720cc,G,10,100.0,36.4,0.0,10,0,0,2,2,0,0,4,Storm,0,1,82,29:42,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
262,Crystal,Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,F,0,0.0,0.0,0.0,1,2,1,0,2,0,0,1,Storm,0,1,82,12:45,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
263,Sami,Whitcomb,82661dca-4121-4f2c-9918-7960ae068b83,G,6,0.0,0.0,50.0,2,1,0,0,0,0,0,1,Storm,0,1,82,12:38,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
264,Kaleena,Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,F,3,0.0,0.0,50.0,0,2,1,0,2,0,0,0,Storm,0,1,82,10:02,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
265,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,22,100.0,53.8,33.3,1,12,3,3,2,0,0,1,Storm,0,1,82,34:30,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
266,Blake,Dietrick,35003d9f-322f-494b-869d-30bbb744ef26,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Storm,0,1,82,00:00,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
267,Mercedes,Russell,1db3458a-8ac3-4939-95bb-5c74f478e18c,C,8,0.0,50.0,0.0,2,5,1,3,3,0,0,0,Storm,0,1,82,28:53,8724,18422,3e7d2ede-9813-4fb0-87ef-ac73ad8f55ba,2019-09-04T02:00:00+00:00
268,Maria,Vadeeva,04170d6a-2f3a-458b-a4c2-27ae015ce6ec,C,10,50.0,33.3,100.0,1,8,4,1,2,0,0,2,Sparks,1,1,70,13:45,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
269,Tierra,Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,F,0,0.0,0.0,0.0,3,4,1,0,5,0,0,1,Sparks,1,1,70,28:47,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
270,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,15,0.0,60.0,20.0,4,2,0,3,1,0,0,4,Sparks,1,1,70,40:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
271,Alexis,Jones,249d2060-12a3-4b85-ab0a-43d66ad8eeba,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,1,1,70,00:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
272,Marina,Mabrey,36211055-b368-4e99-97f2-7080386db4d5,G,0,0.0,0.0,0.0,1,3,0,0,0,0,0,2,Sparks,1,1,70,14:39,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
273,Alana,Beard,edea0ce9-bdc7-484a-98b1-ac166c1ce240,G-F,2,0.0,50.0,0.0,0,1,0,0,2,0,0,1,Sparks,1,1,70,5:52,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
274,Riquna,Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,G,3,100.0,0.0,0.0,0,3,1,0,4,0,0,2,Sparks,1,1,70,16:20,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
275,Kalani,Brown,6109be30-a0ce-4c7a-8eef-20fc8ceac1f2,C,2,0.0,33.3,0.0,0,3,1,0,2,0,0,0,Sparks,1,1,70,6:51,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
276,Chiney,Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,F,17,75.0,70.0,0.0,0,10,4,0,5,0,0,3,Sparks,1,1,70,27:06,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
277,Sydney,Wiese,c79389a8-adaf-4987-9359-cac3eb057f79,G,0,0.0,0.0,0.0,0,2,0,1,1,0,0,2,Sparks,1,1,70,16:15,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
278,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,C,21,85.7,60.0,25.0,6,11,3,1,2,0,0,1,Sparks,1,1,70,30:25,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
279,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,1,1,70,00:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
280,Nia,Coffey,58c646ba-6e6f-409a-a1cf-83e253991797,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,60,2:49,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
281,Alex,Bentley,208ce658-9579-408a-92b5-9c69a950f1be,G,15,100.0,20.0,30.0,3,1,1,2,1,0,0,1,Dream,0,0,60,33:04,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
282,Renee,Montgomery,d8ef9679-5f87-49ad-862d-75b4f5b03383,G,12,100.0,75.0,12.5,4,3,0,1,2,0,0,2,Dream,0,0,60,36:09,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
283,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,F,1,50.0,0.0,0.0,3,2,1,0,2,0,0,2,Dream,0,0,60,26:49,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
284,Alaina,Coates,d51d60bf-44b4-47d7-8fa5-4f62449395c9,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,60,00:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
285,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C,15,60.0,54.5,0.0,0,8,5,0,3,0,0,2,Dream,0,0,60,30:42,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
286,Angel,McCoughtry,f6424ed9-e483-4de8-b577-a4c494adc002,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,60,00:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
287,Tiffany,Hayes,f24ac568-77f4-4344-84a7-7fde145dda84,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,60,00:00,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
288,Maite,Cazorla,b8d750b3-c469-4682-b26a-3f54576c7d1e,G,2,0.0,100.0,0.0,2,1,0,0,0,0,0,1,Dream,0,0,60,21:09,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
289,Marie,Gülich,f9445de9-e1f9-4a34-933f-aa97f4275c9b,C,0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,Dream,0,0,60,9:18,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
290,Monique,Billings,206872ae-560b-4199-94f4-a44106b0baff,F,7,50.0,60.0,0.0,0,10,2,1,4,0,0,2,Dream,0,0,60,19:20,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
291,Jessica,Breland,897d2576-c2c5-4f86-83d4-a808ace96065,F,8,0.0,30.8,0.0,1,6,0,1,2,0,0,1,Dream,0,0,60,20:40,9889,18997,6273775c-4e41-4eef-9685-f74b8d213f02,2019-09-04T02:30:00+00:00
292,Morgan,Tuck,58baa67f-6372-407c-b061-321934358331,F,17,50.0,66.7,80.0,0,3,1,0,2,0,0,2,Sun,1,1,102,17:09,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
293,Brionna,Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,C,11,100.0,100.0,0.0,0,1,1,0,3,0,0,2,Sun,1,1,102,10:12,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
294,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,13,50.0,60.0,0.0,5,5,1,0,3,0,0,2,Sun,1,1,102,22:51,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
295,Rachel,Banham,30d46238-d1eb-476d-a526-4e2203474106,G,3,0.0,0.0,33.3,1,1,1,0,1,0,0,1,Sun,1,1,102,12:29,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
296,Shekinna,Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,F,11,100.0,100.0,40.0,0,2,0,0,4,0,0,1,Sun,1,1,102,25:54,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
297,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,9,100.0,25.0,50.0,7,8,3,0,1,0,0,2,Sun,1,1,102,23:38,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
298,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sun,1,1,102,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
299,Theresa,Plaisance,462f199b-4d49-40fd-acfd-88d06a77da50,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sun,1,1,102,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
300,Bria,Holmes,57d6cf6c-09ee-4afa-b379-20277cce34d7,G,2,0.0,100.0,0.0,0,0,0,0,0,0,0,3,Sun,1,1,102,17:59,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
301,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,10,100.0,25.0,66.7,3,2,0,1,2,0,0,1,Sun,1,1,102,26:30,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
302,Jonquel,Jones,8a438358-fbe0-4797-921f-add82eddf789,C,22,100.0,88.9,0.0,2,7,4,1,1,0,0,1,Sun,1,1,102,29:48,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
303,Natisha,Hiedeman,43135c04-f4c8-490d-ad59-0eb2e9f2f6cf,G,4,20.0,0.0,50.0,9,4,0,0,3,0,0,1,Sun,1,1,102,13:30,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
304,Arike,Ogunbowale,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,G,32,88.9,42.9,57.1,6,2,0,0,4,0,0,3,Wings,0,0,72,38:32,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
305,Glory,Johnson,57942903-4e45-46ac-a05a-7cdadf102483,F,2,0.0,50.0,0.0,1,4,0,3,1,0,0,1,Wings,0,0,72,19:28,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
306,Kristine,Anigwe,68abe3f3-2f09-45ac-8b42-d4204d8c5d67,C-F,6,0.0,42.9,0.0,0,4,1,1,5,0,0,2,Wings,0,0,72,26:19,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
307,Kayla,Thornton,7a46f116-94ed-4d89-b585-fa41cf41862c,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wings,0,0,72,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
308,Azurá,Stevens,1ed5a0c9-ad93-4996-acca-94c7e301bb79,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wings,0,0,72,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
309,Imani,McGee-Stafford,9d31d9cc-f287-4d91-a739-f76ccc88a55a,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wings,0,0,72,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
310,Kaela,Davis,072d3e30-e585-4835-b6f4-24da9cc05b7c,F,2,100.0,0.0,0.0,3,1,0,0,2,0,0,1,Wings,0,0,72,25:05,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
311,Isabelle,Harrison,184cc47d-af49-47fb-bcec-c0df1de4813f,C,7,50.0,60.0,0.0,3,4,1,1,3,0,0,2,Wings,0,0,72,27:33,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
312,Allisha,Gray,293b5925-fd31-4640-8ada-bf6451a2c488,G,15,80.0,66.7,33.3,1,0,0,1,3,0,0,0,Wings,0,0,72,33:53,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
313,Tayler,Hill,55c633f8-a460-43f9-b16d-9157bb1f1abc,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wings,0,0,72,00:00,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
314,Megan,Gustafson,8c94ae8d-4431-4e6b-98c6-dcd812ba76c8,F,8,100.0,100.0,33.3,0,2,1,1,2,0,0,0,Wings,0,0,72,16:16,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
315,Brooke,McCarty-Williams,60a23c99-c32b-417d-af22-8fc03ae00b71,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wings,0,0,72,5:14,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
316,Karlie,Samuelson,7aab70d6-2179-4389-a30e-e3da9c6a1713,G,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,Wings,0,0,72,7:40,6284,9323,af6745cd-cb6a-40ab-818f-abec601b140e,2019-09-04T23:00:00+00:00
