,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
492,Rajon,Rondo,977b67b1-4665-4f97-ba3b-7d7778efecdb,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Lakers,1,1,111,00:00,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
493,LeBron,James,0afbe608-940a-4d5d-a1f7-468718c67d91,F,10,100.0,50.0,0.0,7,6,0,2,1,0,0,6,Lakers,1,1,111,26:41,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
494,Anthony,Davis,ea8826b8-1f76-4eab-b61e-ffcb176880f3,F,31,100.0,58.8,75.0,3,11,3,1,1,0,0,2,Lakers,1,1,111,29:21,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
495,Zach,Collins,b5310b38-a378-464f-b344-928adee0ed00,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,0,88,00:00,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
496,Jaylen,Adams,10a4ebb7-7be4-4fda-b7c7-fd20a6e7a6c0,G,4,0.0,100.0,0.0,2,2,0,0,0,0,0,0,Trail Blazers,0,0,88,9:53,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
497,Anfernee,Simons,632adcc4-97f1-4e67-a132-e0b79f013c67,G,11,100.0,25.0,66.7,2,1,0,1,0,0,0,1,Trail Blazers,0,0,88,15:26,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
498,Mario,Hezonja,4ffb4f4f-f824-4e2f-9f6b-6a05cf2f29ff,F-G,4,0.0,33.3,0.0,1,4,0,1,1,0,0,1,Trail Blazers,0,0,88,20:36,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
499,Jaylen,Hoard,0ff2f0c4-9adb-4965-a8f2-d34e9f565e5f,F,6,0.0,75.0,0.0,1,4,2,0,1,0,0,0,Trail Blazers,0,0,88,12:00,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
500,Hassan,Whiteside,3b8024e6-5872-4ceb-b675-415715527776,C,6,66.7,33.3,0.0,0,9,1,1,0,0,0,2,Trail Blazers,0,0,88,21:37,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
501,Nassir,Little,74eecf7d-f713-49e8-a590-52afa3f717a2,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,0,88,00:00,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
502,Jusuf,Nurkic,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,C,9,0.0,42.9,33.3,2,7,1,1,3,0,0,1,Trail Blazers,0,0,88,28:40,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
503,Damian,Lillard,5382cf43-3a79-4a5a-a7fd-153906fe65dd,G,18,100.0,71.4,14.3,1,3,0,1,1,0,0,4,Trail Blazers,0,0,88,30:06,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
504,Wenyen,Gabriel,2bf24df1-604d-4eca-b3f3-f5691f4b99b6,F,7,0.0,50.0,25.0,1,5,4,0,6,0,0,2,Trail Blazers,0,0,88,20:56,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
505,Carmelo,Anthony,32688af1-7ac2-432e-b60a-74b9bd89df57,F,2,0.0,20.0,0.0,1,0,0,0,1,0,0,3,Trail Blazers,0,0,88,26:41,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
506,CJ,McCollum,bc70a55a-cee0-478f-9a13-cf51c4a4187c,G,13,0.0,45.5,20.0,3,5,1,0,1,0,0,1,Trail Blazers,0,0,88,33:12,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
507,Gary,Trent Jr.,62daf16f-0c4c-46ae-9e54-0d34d6fdef85,G-F,8,0.0,33.3,50.0,0,1,1,1,3,0,0,2,Trail Blazers,0,0,88,20:53,Covid,8000,c4c41592-eebe-4221-8805-76df834f80f8,2020-08-21T01:00:00+00:00
508,Dzanan,Musa,ad2099c6-1ce2-474a-8d41-602eb729dbf5,G-F,2,50.0,0.0,0.0,2,2,0,0,1,0,0,0,Nets,1,0,92,12:58,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
509,Timothe,Luwawu-Cabarrot,18cfec39-20a4-4ec3-9f00-6e62b5a61798,F,10,100.0,14.3,18.2,3,3,0,0,1,0,0,0,Nets,1,0,92,35:16,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
510,Justin,Anderson,0ffd6d00-1aa4-49e0-a85d-6a538417ff3b,G-F,7,100.0,0.0,25.0,1,3,0,0,1,0,1,1,Nets,1,0,92,14:24,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
511,Jamal,Crawford,8024c36f-3b4e-4d2f-8231-4777f3a09b26,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nets,1,0,92,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
512,Joe,Harris,766d6b8b-4211-46a3-ae57-2c1c915e538b,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nets,1,0,92,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
513,Chris,Chiozza,b4c697f6-ddcc-48cd-9294-fb86d9b1899f,G,14,50.0,40.0,60.0,3,1,0,4,2,0,0,2,Nets,1,0,92,22:51,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
514,Jarrett,Allen,a3fff5c7-19b6-4dac-bd75-11b944bea505,C,4,100.0,0.0,0.0,3,17,5,1,0,0,0,1,Nets,1,0,92,32:30,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
515,Tyler,Johnson,895fa449-c569-44d1-ac1b-de05db7d2589,G,23,100.0,50.0,55.6,3,1,0,0,5,0,0,1,Nets,1,0,92,24:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
516,Rodions,Kurucs,80755300-0a97-4444-9e38-06c9f0f71d85,F,6,0.0,100.0,0.0,1,2,1,0,0,0,0,0,Nets,1,0,92,9:19,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
517,Lance,Thomas,f76acd63-bf42-4fa7-9985-a7838f9cb029,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nets,1,0,92,6:11,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
518,Garrett,Temple,ee2644c1-1260-4bf4-9c70-7c5b0cee4770,F,5,0.0,33.3,11.1,2,4,0,1,3,0,1,4,Nets,1,0,92,35:51,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
519,Donta,Hall,85e8f802-bcbe-434b-a833-4b20adefd78e,F,3,50.0,100.0,0.0,0,3,2,0,0,0,0,0,Nets,1,0,92,6:11,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
520,Jeremiah,Martin,37516b6f-20e2-4204-aeb5-9c5b4ac1c6f3,G,3,0.0,0.0,50.0,0,2,0,0,0,0,0,1,Nets,1,0,92,6:11,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
521,Caris,LeVert,c34996e5-8be6-4053-a2f2-0acb0155e18c,G,15,0.0,37.5,50.0,6,4,1,2,1,0,0,3,Nets,1,0,92,34:18,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
522,Marc,Gasol,b73a8508-23a1-49ee-a466-aa9ea8add09e,C,3,0.0,0.0,25.0,6,5,0,0,3,0,0,0,Raptors,0,1,117,21:14,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
523,Serge,Ibaka,0afca4ef-6ad4-4f96-8cd2-b20b59c6ce90,F-C,20,100.0,55.6,100.0,2,13,4,1,2,0,0,2,Raptors,0,1,117,22:39,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
524,Rondae,Hollis-Jefferson,b0d9c043-32b9-4c79-a692-564e93f62bd3,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Raptors,0,1,117,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
525,OG,Anunoby,9474fa0a-70dd-44c4-9751-dac5839ae7f3,F,8,0.0,80.0,0.0,3,5,1,1,4,0,0,0,Raptors,0,1,117,33:22,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
526,Kyle,Lowry,8c090758-6baa-468d-82fd-d47e17d5091b,G,11,75.0,50.0,40.0,7,10,0,3,3,0,0,4,Raptors,0,1,117,34:42,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
527,Oshae,Brissett,36c27a5d-c5bd-4e81-83b6-c77457103855,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Raptors,0,1,117,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
528,Pascal,Siakam,3df1db1d-6596-489e-8e26-80f60fd9b1f4,F,26,50.0,52.9,33.3,5,8,2,1,1,0,0,2,Raptors,0,1,117,32:48,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
529,Norman,Powell,e1e4c26d-ab5c-4bd7-886a-812854466bb8,G,11,50.0,50.0,50.0,2,4,1,0,1,0,0,1,Raptors,0,1,117,22:39,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
530,Malcolm,Miller,860e358a-9494-4f49-94a5-651168f66676,F-G,3,0.0,0.0,100.0,0,0,0,0,2,0,0,0,Raptors,0,1,117,5:19,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
531,Terence,Davis,5054a7a7-7fc2-40fa-867e-486c3ff6de03,G,9,0.0,100.0,50.0,3,2,0,1,2,0,0,3,Raptors,0,1,117,17:22,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
532,Patrick,McCaw,03854148-a3fa-4564-b1ff-922fe0ba32ba,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Raptors,0,1,117,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
533,Stanley,Johnson,6ed42a42-6fd6-464c-8425-7e40489c679f,F-G,2,0.0,50.0,0.0,1,2,0,0,0,0,0,0,Raptors,0,1,117,4:07,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
534,Matt,Thomas,2239eb97-eadc-4e6d-946f-9e17f0cea5b4,G,2,0.0,50.0,0.0,1,1,0,0,0,0,0,0,Raptors,0,1,117,5:19,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
535,Dewan,Hernandez,d9509e1d-a6d4-435b-975e-3346b6fa364b,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Raptors,0,1,117,00:00,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
536,Chris,Boucher,f01d5d8d-f949-437a-a23f-3835c0939ced,F-C,0,0.0,0.0,0.0,0,1,0,0,2,0,0,1,Raptors,0,1,117,5:19,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
537,Paul,Watson,be16ec6f-8dad-4057-ba7b-746e28582a59,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Raptors,0,1,117,2:54,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
538,Fred,VanVleet,45f17314-918c-49bd-a482-adc171859025,G,22,0.0,66.7,60.0,5,5,0,1,1,0,0,1,Raptors,0,1,117,32:16,Covid,1200,96677a07-d4f1-4e5a-859d-2630be07908a,2020-08-21T17:30:00+00:00
539,Jarrell,Brantley,9208711c-a497-4400-8f4a-42b886c19b72,F,1,50.0,0.0,0.0,2,2,1,0,3,0,0,1,Jazz,1,1,124,8:44,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
540,Emmanuel,Mudiay,8f7caaba-426f-4bee-be51-9625718d51f3,G,7,0.0,50.0,100.0,1,4,0,0,0,0,0,1,Jazz,1,1,124,9:50,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
541,Miye,Oni,eec2714c-72a5-48c8-bc10-d628e2a583f7,G,5,0.0,100.0,50.0,0,4,2,0,2,0,0,1,Jazz,1,1,124,9:50,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
542,Donovan,Mitchell,b6dde96e-3748-4cbe-86d2-798d5dffb3c0,G,20,88.9,42.9,33.3,1,4,0,1,0,0,0,0,Jazz,1,1,124,27:30,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
543,Tony,Bradley,6130d33e-5725-4f5d-8f81-76ecd691a5b2,C-F,2,100.0,0.0,0.0,0,3,1,1,0,0,0,0,Jazz,1,1,124,7:34,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
544,Rudy,Gobert,37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,C,24,40.0,73.3,0.0,0,14,5,1,3,0,0,1,Jazz,1,1,124,31:42,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
545,Royce,O'Neale,32526c95-bc6e-4d28-a751-c4200904d80b,F,3,0.0,0.0,50.0,4,8,2,1,2,0,0,4,Jazz,1,1,124,27:44,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
546,Rayjon,Tucker,847ab791-26a2-439e-9c66-0c4a77a93b82,G-F,5,0.0,50.0,33.3,0,0,0,0,0,0,0,1,Jazz,1,1,124,8:44,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
547,Mike,Conley,460b7264-b98f-483e-b841-59a18c2e4d67,G,27,100.0,40.0,87.5,4,0,0,1,3,0,0,0,Jazz,1,1,124,24:33,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
548,Ed,Davis,9dbc15ee-deec-4c8c-86e9-71396ff80ef8,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,1,124,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
549,Georges,Niang,fae899bc-3fc7-43d9-b2c9-35721d11e438,F,16,0.0,66.7,66.7,0,2,1,0,1,0,0,1,Jazz,1,1,124,15:39,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
550,Juwan,Morgan,b2a52646-bbd0-4dc0-82c0-8145d4b00b22,F,1,50.0,0.0,0.0,3,4,1,1,4,0,0,0,Jazz,1,1,124,22:19,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
551,Justin,Wright-Foreman,81d3ce4b-c47a-46f2-87aa-282cf4a6e82a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,1,124,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
552,Jordan,Clarkson,03d77214-5780-4715-8df2-13de3af5ea2d,G,11,100.0,50.0,16.7,4,3,0,2,0,0,0,0,Jazz,1,1,124,24:17,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
553,Nigel,Williams-Goss,275f6aed-de63-4bd5-86b2-865113b12053,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,1,1,124,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
554,Joe,Ingles,5b297372-b2af-445e-a4bc-777982dbc1e3,F,2,100.0,0.0,0.0,8,2,0,1,2,0,0,0,Jazz,1,1,124,21:34,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
555,Vlatko,Cancar,957e63a8-d87d-47d2-89cc-416afa292d80,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,0,87,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
556,Tyler,Cook,28b555ef-3b7d-46e9-b291-643a639086e7,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,0,87,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
557,Monte,Morris,48b05ddf-0a9f-4426-9394-231c54726eaa,G,4,0.0,50.0,0.0,2,0,0,0,0,0,0,2,Nuggets,0,0,87,24:15,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
558,PJ,Dozier,ee06e9d2-98bf-487d-96a5-4954c25b75ef,G-F,7,100.0,40.0,0.0,2,6,0,0,5,0,0,3,Nuggets,0,0,87,21:15,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
559,Gary,Harris,6b5d0264-fa2d-4956-919b-61abfc6bb8d7,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,0,87,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
560,Noah,Vonleh,84215e01-6108-4fd0-9a11-19e9518ab378,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,0,87,3:08,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
561,Paul,Millsap,59f6f688-7000-4cf5-a27f-a1980dd86d93,F,8,0.0,33.3,100.0,1,2,1,0,2,0,0,1,Nuggets,0,0,87,16:50,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
562,Michael,Porter Jr.,3a7d6510-00e9-4265-81df-864a1f547269,F,7,0.0,50.0,50.0,0,5,1,0,3,0,0,2,Nuggets,0,0,87,15:29,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
563,Mason,Plumlee,9570a938-324f-40e8-92dd-8a4fcf4a953b,F-C,6,0.0,75.0,0.0,0,6,5,0,1,0,0,1,Nuggets,0,0,87,13:10,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
564,Jamal,Murray,685576ef-ea6c-4ccf-affd-18916baf4e60,G,12,0.0,37.5,25.0,6,5,1,1,3,0,0,1,Nuggets,0,0,87,26:45,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
565,Torrey,Craig,c14eba17-879a-461e-9413-bf71a378de6e,G,8,0.0,50.0,66.7,0,4,2,0,4,0,0,3,Nuggets,0,0,87,27:30,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
566,Keita,Bates-Diop,af3416bc-38fb-46ca-9b03-72a88d7fda35,F,2,0.0,25.0,0.0,0,3,2,0,0,0,0,0,Nuggets,0,0,87,12:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
567,Bol,Bol,6395ff32-c9b6-4ad0-8f0f-dce474274725,C-F,11,100.0,40.0,50.0,0,2,2,1,1,0,0,0,Nuggets,0,0,87,8:44,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
568,Jerami,Grant,5b315e15-6633-4ce2-8200-71b821553314,F,6,0.0,0.0,40.0,1,5,1,0,4,0,0,2,Nuggets,0,0,87,25:29,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
569,Troy,Daniels,562677c1-2a13-4934-a801-a6c88c619e83,G,1,50.0,0.0,0.0,2,2,1,0,0,0,0,0,Nuggets,0,0,87,13:43,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
570,Will,Barton,85e1279a-77c4-49a7-bfa0-7699e64b581f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Nuggets,0,0,87,00:00,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
571,Nikola,Jokic,f2625432-3903-4f90-9b0b-2e4f63856bb0,C,15,50.0,57.1,33.3,6,5,0,0,1,0,0,2,Nuggets,0,0,87,31:42,Covid,8000,e3bd4b86-0de5-4b1f-8189-d4156145a95b,2020-08-21T20:00:00+00:00
572,Furkan,Korkmaz,e558bede-02a3-4e10-993b-39033809c82a,G-F,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,76ers,1,0,94,12:58,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
573,Ben,Simmons,318debd7-dab6-4d4e-8849-03c4c701a7c8,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
574,Shake,Milton,5722e429-752c-41f7-9b75-e3fc712f14f1,G,17,100.0,33.3,33.3,3,6,1,1,3,0,0,2,76ers,1,0,94,37:38,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
575,Josh,Richardson,ef11cca9-6605-44e8-943e-193c7b821465,G,17,100.0,33.3,27.3,3,3,2,2,2,0,0,2,76ers,1,0,94,41:40,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
576,Marial,Shayok,0a530034-a07c-4db3-a99e-17c5254c07e1,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
577,Al,Horford,cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,F,6,66.7,33.3,0.0,0,10,3,1,4,0,0,0,76ers,1,0,94,37:53,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
578,Kyle,O'Quinn,e58427b6-c42e-4bee-9556-4eed421d1cf7,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
579,Tobias,Harris,82f09975-6a8d-42e4-b42c-a52b9349ed50,F,15,75.0,42.9,0.0,4,15,8,1,3,0,0,3,76ers,1,0,94,39:14,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
580,Mike,Scott,e3c8bfbe-086f-4bbf-be9b-38accc5d5037,F,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,76ers,1,0,94,4:59,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
581,Norvel,Pelle,e32849a5-24ea-48e5-aea0-a294d0a7c89b,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
582,Alec,Burks,73fcf334-2088-4862-b83b-66eae415cf87,G,9,100.0,28.6,33.3,2,3,1,0,2,0,0,0,76ers,1,0,94,21:43,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
583,Matisse,Thybulle,8b43c272-c16b-40c7-a4d5-7bbcefeb1816,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,76ers,1,0,94,8:31,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
584,Glenn,Robinson III,7f462af0-2ac8-4ca5-aa5a-17b37dc5001b,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
585,Raul,Neto,8e7ffd66-f779-418c-bf18-b9f746a1c5fe,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,0,94,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
586,Joel,Embiid,bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,C,30,87.5,33.3,40.0,1,13,4,1,5,0,0,4,76ers,1,0,94,35:24,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
587,Vincent,Poirier,2a890c03-d0d5-4eec-a488-d2cc34fa2ade,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Celtics,0,1,102,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
588,Marcus,Smart,af460d21-b1d8-46bb-a228-61ac4fb9ccf9,G,14,100.0,80.0,0.0,3,8,0,3,4,0,0,1,Celtics,0,1,102,38:40,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
589,Robert,Williams III,c20dfb58-5622-405e-90b1-92b79ee97461,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Celtics,0,1,102,00:00,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
590,Kemba,Walker,a35ee8ed-f1db-4f7e-bb17-f823e8ee0b38,G,24,100.0,58.3,37.5,4,8,1,2,1,0,0,1,Celtics,0,1,102,35:10,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
591,Jaylen,Brown,ffc5579c-783f-4d62-80ab-3c3dcb05a27d,F,21,88.9,45.5,20.0,3,7,0,0,1,0,0,3,Celtics,0,1,102,41:43,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
592,Romeo,Langford,cfca106e-f7a4-4ea3-a805-4505a3bf74c6,G-F,2,0.0,33.3,0.0,0,0,0,0,0,0,0,0,Celtics,0,1,102,10:44,Covid,1200,5e09809a-1b02-403d-9db0-32f1e6f5802a,2020-08-21T22:30:00+00:00
