,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
3801,Shabazz,Napier,1c1c0edb-84df-42a8-a74b-5899849cd41a,G,9,100.0,50.0,100.0,5,3,0,3,1,0,0,2,Wizards,0,1,124,25:12,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3802,Troy,Brown Jr.,5350a897-aa31-4510-8feb-e709e1feb844,F-G,2,100.0,0.0,0.0,2,5,1,1,2,0,0,1,Wizards,0,1,124,16:38,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3803,Admiral,Schofield,ddebd1eb-4298-449d-850a-4dd5f84da05c,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wizards,0,1,124,00:00,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3804,Jerome,Robinson,befc2559-ffb9-46ab-b3cb-2a9844c5fe4d,G,6,100.0,66.7,0.0,0,3,0,0,3,0,0,1,Wizards,0,1,124,21:42,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3805,Gary,Payton II,955fe0fb-3ca2-49c0-9a19-922d8349f13c,G,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,Wizards,0,1,124,2:12,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3806,John,Wall,6769d1ca-0581-48b0-b487-b5c87b8f696e,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Wizards,0,1,124,00:00,18064,18064,198513cb-93e8-4337-b329-d487a869309e,2020-03-02T01:30:00+00:00
3807,Kevin,Knox II,239f0ff0-3d09-4991-bb67-ad8c8b7fd0cb,F,6,100.0,20.0,50.0,1,1,0,0,1,0,0,1,Knicks,1,1,125,16:43,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3808,Taj,Gibson,9c8dc8ee-6207-48d5-81ee-f362f5e17f9b,C,8,100.0,42.9,0.0,2,10,4,0,2,0,0,1,Knicks,1,1,125,23:41,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3809,Maurice,Harkless,df6f21d3-5221-42e2-945b-8fe7cebdf03e,F,11,50.0,57.1,0.0,2,6,4,0,5,0,0,2,Knicks,1,1,125,29:38,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3810,RJ,Barrett,42c5f009-dfd2-4a94-a750-0943791e138e,G,27,57.1,70.0,37.5,5,5,0,1,2,0,0,3,Knicks,1,1,125,30:27,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3811,Damyean,Dotson,2226ff79-37ff-4b63-baeb-13df74890454,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3812,Elfrid,Payton,5fe45e9e-7401-4896-8883-5f969361dbb7,G,4,0.0,33.3,0.0,6,6,0,2,2,0,0,3,Knicks,1,1,125,19:29,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3813,Kadeem,Allen,f352a999-007c-4092-9dcf-9b715c2b820a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3814,Ignas,Brazdeikis,0c7bd636-5280-47f4-a7df-cedf5c1d921a,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3815,Wayne,Ellington,47e00cc4-53ca-453b-993a-0f58279e2a94,G,15,0.0,0.0,62.5,2,3,0,0,1,0,0,0,Knicks,1,1,125,19:13,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3816,Frank,Ntilikina,3a6c2262-7f48-4f0e-996e-3e774e822783,G,11,0.0,100.0,16.7,4,0,0,2,2,0,0,2,Knicks,1,1,125,28:31,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3817,Reggie,Bullock,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3818,Dennis,Smith Jr.,8bfafad0-c7ac-4eca-8bba-60cf72180545,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3819,Bobby,Portis,68b7aac9-02fd-4bd8-b10c-6702d2c5eb98,F-C,15,50.0,57.1,66.7,0,5,1,1,1,0,0,2,Knicks,1,1,125,18:05,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3820,Julius,Randle,24c85a15-686e-4161-934b-40948188fa36,F,16,75.0,38.5,0.0,4,16,6,0,2,1,0,3,Knicks,1,1,125,29:55,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3821,Mitchell,Robinson,97e25d19-7c5c-49f9-91c0-5cd9b9cebdcb,C-F,12,50.0,62.5,0.0,0,13,5,0,1,0,0,0,Knicks,1,1,125,24:18,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3822,Kenny,Wooten,6d21cc20-c92e-4bc6-9311-36a0f115b72f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3823,Allonzo,Trier,cf8bc0a2-f8a8-4aa7-a3d2-151a907ff95c,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,1,1,125,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3824,Eric,Gordon,f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,G-F,11,0.0,50.0,33.3,3,1,0,0,0,0,0,1,Rockets,0,0,123,22:37,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3825,Tyson,Chandler,3cd2d1c1-d575-45fd-b069-3f0adf57796d,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3826,Danuel,House Jr.,14dee36c-97c6-4668-8f4e-2833967e6ada,F,20,100.0,75.0,36.4,1,2,0,1,2,0,0,0,Rockets,0,0,123,29:34,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3827,Jeff,Green,b9155864-4192-4ad7-8652-57a0844c87b3,F,4,100.0,100.0,0.0,2,0,0,1,0,0,0,1,Rockets,0,0,123,14:22,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3828,James,Harden,a52b2c84-9c3d-4d6e-8a3b-10e75d11c2bc,G,35,100.0,55.6,23.1,8,2,1,4,4,0,0,3,Rockets,0,0,123,39:08,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3829,Chris,Clemons,05b699b8-99e3-497f-bc90-d585d6d55230,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3830,William,Howard,1d4ea978-fbaa-4231-9258-856bd7f3f7a8,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3831,Ben,McLemore,288a83df-6f23-4d4e-a450-3d494d8ba897,G,9,0.0,0.0,50.0,1,1,0,2,2,0,0,0,Rockets,0,0,123,16:55,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3832,Robert,Covington,3e512d9e-ff9c-4f23-a4fd-a88128ee3af2,F,20,0.0,33.3,54.5,2,13,2,2,4,0,0,0,Rockets,0,0,123,34:24,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3833,Thabo,Sefolosha,ad0aa3eb-81c3-4688-b769-e0375cdb5c13,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3834,Bruno,Caboclo,664f0884-717b-4f4a-a1a6-79f08acb41bd,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3835,Russell,Westbrook,74a45eed-f2b0-4886-ae71-d04cf7d59528,G,24,71.4,50.0,33.3,3,9,3,0,3,0,0,6,Rockets,0,0,123,37:22,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3836,DeMarre,Carroll,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3837,Austin,Rivers,34a159c8-9fe6-4386-bf01-3446f4248bcb,G,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,Rockets,0,0,123,12:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3838,Michael,Frazier,be636d59-b33d-4297-b4b6-5a7f4937c8ee,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3839,Isaiah,Hartenstein,38745a56-7472-4844-a2dc-f61d3bcd941f,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,0,0,123,00:00,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3840,P.J.,Tucker,da7d17aa-f245-4710-820c-99d29a7458b4,C,0,0.0,0.0,0.0,3,5,1,1,5,0,0,1,Rockets,0,0,123,33:38,18142,19812,6df2ef4e-73dd-46cb-8673-048860aa954a,2020-03-03T00:00:00+00:00
3841,Vic,Law,8c9608a9-ea28-4133-9013-c2d3475ce8c9,F,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Magic,1,0,107,3:12,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3842,Khem,Birch,13ef372a-5fd1-4336-9901-12e120a5fbd7,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,3:12,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3843,James,Ennis III,4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,F,10,100.0,25.0,33.3,1,4,2,0,3,0,0,0,Magic,1,0,107,28:44,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3844,D.J.,Augustin,a18805c2-d746-4d4b-be83-5b96c3bdf6af,G,2,0.0,25.0,0.0,7,0,0,0,0,0,0,1,Magic,1,0,107,23:06,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3845,Gary,Clark,2c0b750c-91a2-4e1d-8387-47c4944104e8,F,5,0.0,100.0,50.0,1,3,1,0,0,0,0,0,Magic,1,0,107,28:42,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3846,Al-Farouq,Aminu,56ff7cb8-4828-4aaa-8f95-0bf569a0786d,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3847,Markelle,Fultz,41edefa9-a2f9-447d-9578-d2ea2a0d783d,G,7,50.0,33.3,0.0,10,3,2,1,2,0,0,0,Magic,1,0,107,24:10,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3848,Mo,Bamba,a6bf9402-7f41-49a9-ab28-fe0bdffb5060,C,9,100.0,66.7,50.0,3,6,2,0,0,0,1,0,Magic,1,0,107,12:31,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3849,Terrence,Ross,b7d0fa52-b5ca-4465-9bbb-3ec9b6b7b536,G-F,23,100.0,75.0,36.4,2,5,0,0,1,0,0,0,Magic,1,0,107,26:15,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3850,Wes,Iwundu,1aeb42f8-f283-45bf-b627-a318f7b246b2,F,3,75.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,3:12,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3851,Melvin,Frazier Jr.,2750c768-da13-47e9-82b6-f2bc6c7295a4,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Magic,1,0,107,3:12,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3852,Evan,Fournier,b736d95c-8474-48b2-9000-24ce926eace3,G,13,100.0,50.0,25.0,3,2,0,0,1,0,0,1,Magic,1,0,107,29:56,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3853,Aaron,Gordon,20f85838-0bd5-4c1f-ab85-a308bafaf5bc,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3854,Nikola,Vucevic,7366b2b7-5959-4dd9-9204-760e861b3119,C,30,75.0,52.9,42.9,2,11,2,1,1,0,0,1,Magic,1,0,107,32:13,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3855,Michael,Carter-Williams,1f5e7dfc-225d-4a25-8857-e6f8192b4c44,G,5,100.0,0.0,33.3,0,4,2,1,3,0,0,2,Magic,1,0,107,21:35,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3856,BJ,Johnson,c27a4770-03ef-4a91-9022-45fc0fb6a730,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3857,Jonathan,Isaac,776679a3-c1d8-4463-99b1-61024008a3ed,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Magic,1,0,107,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3858,Rodney,Hood,d38f8754-7ecb-4791-a350-f67e5c4c785a,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3859,CJ,McCollum,bc70a55a-cee0-478f-9a13-cf51c4a4187c,G,41,100.0,66.7,50.0,5,5,0,1,3,0,1,3,Trail Blazers,0,1,130,35:44,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3860,Jusuf,Nurkic,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3861,Mario,Hezonja,4ffb4f4f-f824-4e2f-9f6b-6a05cf2f29ff,F-G,10,100.0,80.0,0.0,4,8,0,1,1,0,1,0,Trail Blazers,0,1,130,27:31,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3862,Carmelo,Anthony,32688af1-7ac2-432e-b60a-74b9bd89df57,F,10,0.0,55.6,0.0,2,8,2,0,2,0,0,2,Trail Blazers,0,1,130,26:11,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3863,Gary,Trent Jr.,62daf16f-0c4c-46ae-9e54-0d34d6fdef85,G,24,100.0,50.0,66.7,2,4,0,0,2,0,0,0,Trail Blazers,0,1,130,34:03,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3864,Hassan,Whiteside,3b8024e6-5872-4ceb-b675-415715527776,C,16,100.0,54.5,0.0,1,13,3,0,5,0,1,0,Trail Blazers,0,1,130,26:30,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3865,Wenyen,Gabriel,2bf24df1-604d-4eca-b3f3-f5691f4b99b6,F,3,0.0,0.0,100.0,1,2,0,0,1,0,0,1,Trail Blazers,0,1,130,8:07,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3866,Moses,Brown,355308f5-dbd8-4936-82fd-9a3c5c8e4b0d,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3867,Damian,Lillard,5382cf43-3a79-4a5a-a7fd-153906fe65dd,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3868,Jaylen,Hoard,0ff2f0c4-9adb-4965-a8f2-d34e9f565e5f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3869,Caleb,Swanigan,f72b2025-d6e9-48b2-a1ba-62cf8a58aa6f,F,4,0.0,100.0,0.0,4,5,0,0,4,0,0,3,Trail Blazers,0,1,130,15:29,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3870,Trevor,Ariza,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,F,11,100.0,66.7,28.6,3,4,1,1,0,0,0,1,Trail Blazers,0,1,130,36:17,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3871,Nassir,Little,74eecf7d-f713-49e8-a590-52afa3f717a2,F-G,2,0.0,100.0,0.0,0,0,0,2,1,0,0,0,Trail Blazers,0,1,130,8:07,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3872,Anfernee,Simons,632adcc4-97f1-4e67-a132-e0b79f013c67,G,9,0.0,0.0,60.0,5,0,0,1,5,0,0,1,Trail Blazers,0,1,130,22:01,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3873,Zach,Collins,b5310b38-a378-464f-b344-928adee0ed00,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Trail Blazers,0,1,130,00:00,18078,18846,9075a8cc-c018-4eb6-a622-70d601548318,2020-03-03T00:00:00+00:00
3874,Dean,Wade,bbeecf0c-62c6-4211-991d-2afaf2403623,F-C,2,0.0,100.0,0.0,0,1,1,0,0,0,0,0,Cavaliers,1,0,113,1:14,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3875,Andre,Drummond,440b769d-2b8b-477f-80d7-cb21d83c0d52,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3876,Matt,Mooney,a2f38c4c-66bc-46c9-86f7-cacc294704d7,G,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,Cavaliers,1,0,113,1:14,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3877,Dylan,Windler,870310f0-9480-453a-8b33-a62f283c5eda,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3878,Darius,Garland,b79b88e1-35ef-4947-8a61-f6ec631a1e15,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3879,Dante,Exum,0d187d04-4cd9-44b3-9a29-408fac5b011e,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3880,Collin,Sexton,80b5cccf-203b-4482-92aa-76d1598216be,G,32,75.0,63.6,66.7,3,5,1,3,2,0,0,1,Cavaliers,1,0,113,39:28,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3881,Kevin,Porter Jr.,ca5ad700-2ed9-453a-9abe-08eb8edb601c,G,16,80.0,60.0,22.2,4,4,0,1,3,0,0,2,Cavaliers,1,0,113,40:54,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3882,Larry,Nance Jr.,ad389979-d1d5-4f26-ad64-3e516b3373a3,F,16,0.0,45.5,33.3,8,8,3,2,4,0,0,0,Cavaliers,1,0,113,39:25,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3883,Cedi,Osman,d8570bcf-9513-47d6-8f21-2f86625e58df,F,14,0.0,50.0,33.3,2,5,4,1,4,0,0,2,Cavaliers,1,0,113,39:29,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3884,Tristan,Thompson,335097c3-7919-49d5-80b0-8062d5d3e89c,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3885,Alfonzo,McKinnie,cba64aec-adb0-4ff4-a59f-fa3fd61418d7,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Cavaliers,1,0,113,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3886,Matthew,Dellavedova,ef58422e-c7df-4432-8497-0cbb31e90c32,G,5,0.0,33.3,50.0,9,2,1,1,1,0,0,0,Cavaliers,1,0,113,29:05,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3887,Kevin,Love,7d615ccd-db96-42a3-9a6c-7f18ea25634e,C,22,66.7,25.0,54.5,2,9,0,1,2,0,0,1,Cavaliers,1,0,113,31:53,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3888,Ante,Zizic,f3edc230-a6f4-49f0-ad96-deebb00db0d1,C,6,0.0,42.9,0.0,0,2,1,0,2,0,0,0,Cavaliers,1,0,113,17:18,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3889,Tony,Bradley,6130d33e-5725-4f5d-8f81-76ecd691a5b2,C-F,6,0.0,100.0,0.0,2,6,2,0,2,0,0,0,Jazz,0,1,126,14:18,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3890,Joe,Ingles,5b297372-b2af-445e-a4bc-777982dbc1e3,F-G,5,100.0,0.0,50.0,8,3,0,0,1,0,0,2,Jazz,0,1,126,28:33,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3891,Rayjon,Tucker,847ab791-26a2-439e-9c66-0c4a77a93b82,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,126,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3892,Rudy,Gobert,37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,C,20,100.0,88.9,0.0,1,9,2,2,2,0,0,2,Jazz,0,1,126,33:42,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3893,Jarrell,Brantley,9208711c-a497-4400-8f4a-42b886c19b72,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Jazz,0,1,126,00:41,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3894,Miye,Oni,eec2714c-72a5-48c8-bc10-d628e2a583f7,G,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Jazz,0,1,126,00:41,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3895,Emmanuel,Mudiay,8f7caaba-426f-4bee-be51-9625718d51f3,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,126,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3896,Georges,Niang,fae899bc-3fc7-43d9-b2c9-35721d11e438,F,8,0.0,100.0,33.3,0,1,1,0,1,0,0,1,Jazz,0,1,126,10:43,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3897,Donovan,Mitchell,b6dde96e-3748-4cbe-86d2-798d5dffb3c0,G,19,100.0,50.0,42.9,4,9,0,0,2,0,0,4,Jazz,0,1,126,34:15,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3898,Jordan,Clarkson,03d77214-5780-4715-8df2-13de3af5ea2d,G,13,0.0,33.3,75.0,0,2,0,0,2,0,0,2,Jazz,0,1,126,24:52,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3899,Ed,Davis,9dbc15ee-deec-4c8c-86e9-71396ff80ef8,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,126,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3900,Juwan,Morgan,b2a52646-bbd0-4dc0-82c0-8145d4b00b22,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,126,00:00,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
3901,Royce,O'Neale,32526c95-bc6e-4d28-a751-c4200904d80b,F,12,0.0,0.0,66.7,3,7,0,0,1,0,0,0,Jazz,0,1,126,28:44,15453,19432,c15b53a8-2bfd-4671-a728-2c7154485db2,2020-03-03T00:00:00+00:00
