,First_Name,Last_Name,player_name,player_id,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Home_Away,win,Min_played,Crowd,total_sec_played
22183,Brittney,Griner,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,25,100.0,68.8,0.0,4,8,3,1,3,0,0,1,0,1,34:10:00,15377,2050.0
22185,Briann,January,Briann January,9a3004e2-f946-4df6-b306-4213cc0879a0,18,0.0,85.7,50.0,6,5,1,2,2,0,0,1,0,1,33:50:00,15377,2030.0
22186,Brianna,Turner,Brianna Turner,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2:54,15377,174.0
22187,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,0,0.0,0.0,0.0,2,1,0,0,0,0,0,1,0,1,13:17,15377,797.0
22188,Leilani,Mitchell,Leilani Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,4,0.0,50.0,0.0,3,4,0,0,4,0,0,0,0,1,26:36:00,15377,1596.0
22189,Sophie,Cunningham,Sophie Cunningham,6f20a6c1-04f6-4be2-b7a2-511ebe314525,2,0.0,100.0,0.0,1,0,0,0,2,0,0,0,0,1,6:42,15377,402.0
22190,Essence,Carson,Essence Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,2,0.0,25.0,0.0,2,1,0,0,0,0,0,0,0,1,11:21,15377,681.0
22191,Alanna,Smith,Alanna Smith,96ebdfad-3ffa-4a02-9990-75977d7c94a1,0,0.0,0.0,0.0,0,3,0,0,1,0,0,0,0,1,1:37,15377,97.0
22192,Sancho,Lyttle,Sancho Lyttle,fb843667-2e36-428f-a555-bcea00dbb793,8,0.0,80.0,0.0,1,7,3,1,1,0,0,0,0,1,20:11,15377,1211.0
22193,Erica,Wheeler,Erica Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,4,100.0,16.7,0.0,7,2,0,0,4,0,0,2,1,0,29:23:00,9247,1763.0
22195,Natalie,Achonwa,Natalie Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,10,100.0,50.0,0.0,0,3,1,1,1,0,0,2,1,0,15:34,9247,934.0
22196,Candice,Dupree,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,13,50.0,50.0,0.0,0,5,1,1,0,0,0,2,1,0,34:41:00,9247,2081.0
22197,Stephanie,Mavunga,Stephanie Mavunga,f53ca4ad-4469-46a4-b4f3-8aeb6f922962,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,2:16,9247,136.0
22198,Betnijah,Laney,Betnijah Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,8,0.0,25.0,50.0,1,9,0,0,0,0,0,0,1,0,33:53:00,9247,2033.0
22199,Shenise,Johnson,Shenise Johnson,4548dbb5-f950-4ec2-8cc2-0ba120fa8678,9,100.0,25.0,66.7,1,1,0,0,0,0,0,1,1,0,9:42,9247,582.0
22200,Teaira,McCowan,Teaira McCowan,db3ec44f-708c-4853-af9a-fc7c04407366,11,60.0,66.7,0.0,0,12,3,3,5,0,0,0,1,0,27:29:00,9247,1649.0
22201,Tiffany,Mitchell,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,3,50.0,25.0,0.0,1,2,1,0,3,0,0,2,1,0,14:57,9247,897.0
22203,Kelsey,Mitchell,Kelsey Mitchell,5219e39b-9341-4dfb-a43c-793723729162,11,50.0,22.2,66.7,3,3,0,0,0,0,0,0,1,0,28:56:00,9247,1736.0
22204,Kennedy,Burke,Kennedy Burke,06e88c3f-715d-41b2-9aee-6a013a37565f,2,100.0,0.0,0.0,0,1,0,0,2,0,0,1,1,0,3:06,9247,186.0
22205,Dearica,Hamby,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,2,0.0,16.7,0.0,2,4,2,1,0,0,0,1,0,1,17:38,9247,1058.0
22206,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,2,0.0,25.0,0.0,2,3,0,0,2,0,0,0,0,1,13:38,9247,818.0
22207,Liz,Cambage,Liz Cambage,ceee01db-30cb-404f-860c-7acddd358a19,19,83.3,50.0,0.0,1,6,1,1,3,0,0,2,0,1,25:59:00,9247,1559.0
22208,Carolyn,Swords,Carolyn Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,2,100.0,0.0,0.0,0,2,0,0,1,0,0,0,0,1,7:21,9247,441.0
22209,Kelsey,Plum,Kelsey Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,14,75.0,25.0,37.5,3,3,0,1,1,0,0,1,0,1,29:46:00,9247,1786.0
22210,Jackie,Young,Jackie Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,4,0.0,40.0,0.0,3,3,1,1,2,0,0,0,0,1,16:55,9247,1015.0
22211,A'ja,Wilson,A'ja Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,12,100.0,41.7,0.0,2,6,0,0,3,0,0,2,0,1,29:02:00,9247,1742.0
22212,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,3,0.0,0.0,25.0,0,1,0,0,0,0,0,0,0,1,13:11,9247,791.0
22213,Kayla,McBride,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,14,100.0,25.0,60.0,3,6,3,2,1,0,0,4,0,1,31:48:00,9247,1908.0
22215,Sydney,Colson,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,2,0.0,100.0,0.0,1,2,0,0,3,0,0,1,0,1,14:42,9247,882.0
22216,Gabby,Williams,Gabby Williams,55cd7443-47da-4835-a946-d4a2338750ba,12,0.0,60.0,0.0,5,4,1,0,2,0,0,3,1,0,25:46:00,8508,1546.0
22217,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,5,33.3,40.0,0.0,4,6,1,2,0,0,0,3,1,0,28:28:00,8508,1708.0
22221,Cheyenne,Parker,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,2,0.0,25.0,0.0,1,3,1,1,1,0,0,0,1,0,17:38,8508,1058.0
22222,Kahleah,Copper,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,9,100.0,33.3,50.0,3,3,0,0,1,0,0,0,1,0,21:56,8508,1316.0
22223,Jantel,Lavender,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,4,0.0,50.0,0.0,1,6,0,0,1,0,0,1,1,0,16:32,8508,992.0
22224,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,24,100.0,66.7,46.2,1,4,1,2,2,0,0,2,1,0,35:01:00,8508,2101.0
22225,Diamond,DeShields,Diamond DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,13,83.3,28.6,0.0,4,9,2,1,1,0,0,2,1,0,29:48:00,8508,1788.0
22227,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,3,0.0,0.0,33.3,2,3,2,0,3,0,0,1,1,0,24:51:00,8508,1491.0
22229,Lexie,Brown,Lexie Brown,155215e8-3e76-49cd-b00a-e0d9a124ec7f,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,1,11:12,8508,672.0
22231,Odyssey,Sims,Odyssey Sims,50eab91c-a616-4b89-832e-e17ac12708a8,16,0.0,42.1,0.0,4,4,0,2,2,0,0,3,0,1,33:28:00,8508,2008.0
22232,Danielle,Robinson,Danielle Robinson,8417ac16-e2fc-4561-8e21-792d3c898efa,10,100.0,36.4,0.0,3,10,2,1,0,0,0,0,0,1,35:20:00,8508,2120.0
22235,Napheesa,Collier,Napheesa Collier,21f994d2-1cc9-4d83-b278-abc3aaf4f63d,13,50.0,27.3,100.0,1,4,3,3,3,0,0,1,0,1,36:38:00,8508,2198.0
22237,Stephanie,Talbot,Stephanie Talbot,779cd8d9-133e-4e68-8bfb-16a437a34686,9,100.0,50.0,20.0,2,6,3,1,2,0,0,1,0,1,31:07:00,8508,1867.0
22238,Sylvia,Fowles,Sylvia Fowles,f607fa8c-8b49-493d-9dac-18654474e6ad,10,100.0,44.4,0.0,0,12,2,0,3,0,0,0,0,1,27:16:00,8508,1636.0
22240,Alaina,Coates,Alaina Coates,d51d60bf-44b4-47d7-8fa5-4f62449395c9,2,0.0,33.3,0.0,0,5,2,1,1,0,0,0,0,1,7:46,8508,466.0
22241,Asia,Taylor,Asia Taylor,224d49b5-4bfd-4134-b5c0-3edb1e778623,13,75.0,71.4,0.0,2,2,1,0,1,0,0,1,0,1,17:13,8508,1033.0
22242,Tiffany,Mitchell,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,9,50.0,80.0,0.0,1,1,0,0,3,0,0,3,1,0,23:43,7849,1423.0
